Date,Open,High,Low,Close,Adj Close,Volume
2022-12-06,274.815521,277.626282,274.138367,277.384064,277.384064,583018674
2022-12-07,277.412842,277.760956,269.710876,270.437225,270.437225,722334752
2022-12-08,270.447418,276.198883,269.358521,275.241852,275.241852,612602527
2022-12-09,275.227478,276.050598,271.127228,271.258636,271.258636,610840429
2022-12-10,271.273895,274.621948,271.273895,273.324799,273.324799,417146882
2022-12-11,273.342865,276.358459,270.053314,270.305969,270.305969,472227808
2022-12-12,270.347748,271.729156,259.976563,262.087982,262.087982,924696698
2022-12-13,262.093964,263.318970,243.817413,255.968277,255.968277,1812336610
2022-12-14,255.974274,261.504913,249.094254,251.243637,251.243637,961608645
2022-12-15,251.167587,251.167587,241.846817,242.766968,242.766968,666759849
2022-12-16,242.762314,248.406998,214.520691,218.188614,218.188614,1192748032
2022-12-17,218.177597,229.913605,208.504364,228.919998,228.919998,1129787675
2022-12-18,228.908310,239.139496,226.567123,237.286530,237.286530,874378009
2022-12-19,237.368042,238.696182,224.991135,226.772583,226.772583,707854513
2022-12-20,226.782394,237.322647,226.153137,236.925598,236.925598,628552423
2022-12-21,236.878326,236.878326,231.678543,231.939377,231.939377,451815123
2022-12-22,231.959503,233.034027,226.968521,231.944687,231.944687,512549571
2022-12-23,231.947998,234.047089,230.481735,230.756287,230.756287,364609605
2022-12-24,230.759537,230.787720,228.695496,229.335281,229.335281,263076098
2022-12-25,229.336105,230.362228,227.892639,228.925262,228.925262,280636372
2022-12-26,228.931320,230.168945,227.827087,229.520508,229.520508,259519095
2022-12-27,229.524612,232.578659,227.676865,231.831467,231.831467,367910267
2022-12-28,231.841263,231.979523,227.436249,229.696533,229.696533,390162069
2022-12-29,229.724274,231.144287,229.126602,231.207352,231.207352,323916273
2022-12-30,231.186966,231.211945,228.444031,229.140945,229.140945,319128413
2022-12-31,229.149780,230.815033,228.507309,229.664200,229.664200,286721674
2023-01-01,229.649033,229.791580,227.078171,228.032730,228.032730,260270753
2023-01-02,228.046967,231.887497,225.704529,229.973602,229.973602,335059770
2023-01-03,229.988800,231.487427,231.846237,233.405807,233.405807,357934346
2023-01-04,233.412949,245.491318,232.673508,244.316177,244.316177,596765958
2023-01-05,244.275436,244.275436,242.233215,243.718109,243.718109,325943031
2023-01-06,243.744125,244.448654,243.101196,243.690430,243.690430,391879408
2023-01-07,243.678940,247.018600,243.433609,245.025314,245.025314,307321586
2023-01-08,244.997253,257.325989,244.307022,257.325989,257.325989,461161942
2023-01-09,257.379791,263.466949,253.287888,254.086121,254.086121,730175317
2023-01-10,254.042938,259.160706,252.842331,258.219604,258.219604,437918234
